id,longitude,latitude,date,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,product
2018_02_23,-96.8900407569213,31.47921334375833,2018-02-23,924.0,2054.0,491.0,MODIS/061/MCD43A4
2018_02_24,-96.8900407569213,31.47921334375833,2018-02-24,927.0,2058.0,493.0,MODIS/061/MCD43A4
2018_02_25,-96.8900407569213,31.47921334375833,2018-02-25,930.0,2061.0,496.0,MODIS/061/MCD43A4
2018_02_26,-96.8900407569213,31.47921334375833,2018-02-26,933.0,2068.0,498.0,MODIS/061/MCD43A4
2018_02_27,-96.8900407569213,31.47921334375833,2018-02-27,954.0,2059.0,510.0,MODIS/061/MCD43A4
2018_02_28,-96.8900407569213,31.47921334375833,2018-02-28,1012.0,1984.0,534.0,MODIS/061/MCD43A4
2018_03_01,-96.8900407569213,31.47921334375833,2018-03-01,1029.0,2101.0,540.0,MODIS/061/MCD43A4
2018_03_02,-96.8900407569213,31.47921334375833,2018-03-02,1055.0,2127.0,555.0,MODIS/061/MCD43A4
2018_03_03,-96.8900407569213,31.47921334375833,2018-03-03,1066.0,2212.0,556.0,MODIS/061/MCD43A4
2018_03_04,-96.8900407569213,31.47921334375833,2018-03-04,1070.0,2215.0,559.0,MODIS/061/MCD43A4
2018_03_05,-96.8900407569213,31.47921334375833,2018-03-05,1058.0,2209.0,558.0,MODIS/061/MCD43A4
2018_03_06,-96.8900407569213,31.47921334375833,2018-03-06,1053.0,2271.0,556.0,MODIS/061/MCD43A4
2018_03_07,-96.8900407569213,31.47921334375833,2018-03-07,1058.0,2237.0,556.0,MODIS/061/MCD43A4
2018_03_08,-96.8900407569213,31.47921334375833,2018-03-08,1062.0,2240.0,558.0,MODIS/061/MCD43A4
2018_03_09,-96.8900407569213,31.47921334375833,2018-03-09,1075.0,2263.0,562.0,MODIS/061/MCD43A4
2018_03_10,-96.8900407569213,31.47921334375833,2018-03-10,1078.0,2266.0,563.0,MODIS/061/MCD43A4
2018_03_11,-96.8900407569213,31.47921334375833,2018-03-11,1086.0,2272.0,567.0,MODIS/061/MCD43A4
2018_03_12,-96.8900407569213,31.47921334375833,2018-03-12,1087.0,2267.0,567.0,MODIS/061/MCD43A4
2018_03_13,-96.8900407569213,31.47921334375833,2018-03-13,1067.0,2262.0,559.0,MODIS/061/MCD43A4
2018_03_14,-96.8900407569213,31.47921334375833,2018-03-14,1071.0,2264.0,561.0,MODIS/061/MCD43A4
2018_03_15,-96.8900407569213,31.47921334375833,2018-03-15,1059.0,2303.0,554.0,MODIS/061/MCD43A4
2018_03_16,-96.8900407569213,31.47921334375833,2018-03-16,1066.0,2310.0,557.0,MODIS/061/MCD43A4
2018_03_17,-96.8900407569213,31.47921334375833,2018-03-17,1059.0,2298.0,554.0,MODIS/061/MCD43A4
2018_03_18,-96.8900407569213,31.47921334375833,2018-03-18,1047.0,2301.0,543.0,MODIS/061/MCD43A4
2018_03_19,-96.8900407569213,31.47921334375833,2018-03-19,1041.0,2338.0,541.0,MODIS/061/MCD43A4
2018_03_20,-96.8900407569213,31.47921334375833,2018-03-20,1044.0,2340.0,543.0,MODIS/061/MCD43A4
2018_03_21,-96.8900407569213,31.47921334375833,2018-03-21,1059.0,2350.0,546.0,MODIS/061/MCD43A4
2018_03_22,-96.8900407569213,31.47921334375833,2018-03-22,1069.0,2349.0,550.0,MODIS/061/MCD43A4
2018_03_23,-96.8900407569213,31.47921334375833,2018-03-23,984.0,2450.0,510.0,MODIS/061/MCD43A4
2018_03_24,-96.8900407569213,31.47921334375833,2018-03-24,986.0,2458.0,511.0,MODIS/061/MCD43A4
2018_03_25,-96.8900407569213,31.47921334375833,2018-03-25,940.0,2458.0,491.0,MODIS/061/MCD43A4
2018_03_26,-96.8900407569213,31.47921334375833,2018-03-26,942.0,2467.0,492.0,MODIS/061/MCD43A4
2018_03_27,-96.8900407569213,31.47921334375833,2018-03-27,942.0,2470.0,492.0,MODIS/061/MCD43A4
2018_03_28,-96.8900407569213,31.47921334375833,2018-03-28,920.0,2638.0,483.0,MODIS/061/MCD43A4
2018_03_29,-96.8900407569213,31.47921334375833,2018-03-29,917.0,2735.0,483.0,MODIS/061/MCD43A4
2018_03_30,-96.8900407569213,31.47921334375833,2018-03-30,918.0,2737.0,483.0,MODIS/061/MCD43A4
2018_03_31,-96.8900407569213,31.47921334375833,2018-03-31,874.0,2826.0,459.0,MODIS/061/MCD43A4
2018_04_01,-96.8900407569213,31.47921334375833,2018-04-01,878.0,2827.0,460.0,MODIS/061/MCD43A4
2018_04_02,-96.8900407569213,31.47921334375833,2018-04-02,882.0,2827.0,463.0,MODIS/061/MCD43A4
2018_04_03,-96.8900407569213,31.47921334375833,2018-04-03,796.0,2851.0,423.0,MODIS/061/MCD43A4
2018_04_04,-96.8900407569213,31.47921334375833,2018-04-04,781.0,2861.0,425.0,MODIS/061/MCD43A4
2018_04_05,-96.8900407569213,31.47921334375833,2018-04-05,790.0,2824.0,434.0,MODIS/061/MCD43A4
2018_04_06,-96.8900407569213,31.47921334375833,2018-04-06,792.0,2826.0,436.0,MODIS/061/MCD43A4
2018_04_07,-96.8900407569213,31.47921334375833,2018-04-07,807.0,2841.0,437.0,MODIS/061/MCD43A4
2018_04_08,-96.8900407569213,31.47921334375833,2018-04-08,836.0,2855.0,452.0,MODIS/061/MCD43A4
2018_04_09,-96.8900407569213,31.47921334375833,2018-04-09,850.0,2878.0,459.0,MODIS/061/MCD43A4
2018_04_10,-96.8900407569213,31.47921334375833,2018-04-10,858.0,2889.0,463.0,MODIS/061/MCD43A4
2018_04_11,-96.8900407569213,31.47921334375833,2018-04-11,875.0,2919.0,471.0,MODIS/061/MCD43A4
2018_04_12,-96.8900407569213,31.47921334375833,2018-04-12,878.0,2922.0,472.0,MODIS/061/MCD43A4
2018_04_13,-96.8900407569213,31.47921334375833,2018-04-13,892.0,2959.0,478.0,MODIS/061/MCD43A4
2018_04_14,-96.8900407569213,31.47921334375833,2018-04-14,894.0,2960.0,479.0,MODIS/061/MCD43A4
2018_04_15,-96.8900407569213,31.47921334375833,2018-04-15,896.0,2988.0,480.0,MODIS/061/MCD43A4
2018_04_16,-96.8900407569213,31.47921334375833,2018-04-16,897.0,2981.0,481.0,MODIS/061/MCD43A4
2018_04_17,-96.8900407569213,31.47921334375833,2018-04-17,889.0,2984.0,479.0,MODIS/061/MCD43A4
2018_04_18,-96.8900407569213,31.47921334375833,2018-04-18,891.0,2987.0,480.0,MODIS/061/MCD43A4
2018_04_19,-96.8900407569213,31.47921334375833,2018-04-19,911.0,2987.0,491.0,MODIS/061/MCD43A4
2018_04_20,-96.8900407569213,31.47921334375833,2018-04-20,913.0,2986.0,492.0,MODIS/061/MCD43A4
2018_04_21,-96.8900407569213,31.47921334375833,2018-04-21,914.0,2990.0,494.0,MODIS/061/MCD43A4
2018_04_22,-96.8900407569213,31.47921334375833,2018-04-22,916.0,2992.0,495.0,MODIS/061/MCD43A4
2018_04_23,-96.8900407569213,31.47921334375833,2018-04-23,922.0,2997.0,501.0,MODIS/061/MCD43A4
2018_04_24,-96.8900407569213,31.47921334375833,2018-04-24,922.0,3018.0,502.0,MODIS/061/MCD43A4
2018_04_25,-96.8900407569213,31.47921334375833,2018-04-25,922.0,3026.0,503.0,MODIS/061/MCD43A4
2018_04_26,-96.8900407569213,31.47921334375833,2018-04-26,923.0,3025.0,505.0,MODIS/061/MCD43A4
2018_04_27,-96.8900407569213,31.47921334375833,2018-04-27,923.0,3023.0,506.0,MODIS/061/MCD43A4
2018_04_28,-96.8900407569213,31.47921334375833,2018-04-28,920.0,3022.0,505.0,MODIS/061/MCD43A4
2018_04_29,-96.8900407569213,31.47921334375833,2018-04-29,899.0,2988.0,495.0,MODIS/061/MCD43A4
2018_04_30,-96.8900407569213,31.47921334375833,2018-04-30,891.0,2990.0,488.0,MODIS/061/MCD43A4
2018_05_01,-96.8900407569213,31.47921334375833,2018-05-01,900.0,2952.0,495.0,MODIS/061/MCD43A4
2018_05_02,-96.8900407569213,31.47921334375833,2018-05-02,897.0,3026.0,493.0,MODIS/061/MCD43A4
2018_05_03,-96.8900407569213,31.47921334375833,2018-05-03,894.0,3081.0,490.0,MODIS/061/MCD43A4
2018_05_04,-96.8900407569213,31.47921334375833,2018-05-04,895.0,3084.0,491.0,MODIS/061/MCD43A4
2018_05_05,-96.8900407569213,31.47921334375833,2018-05-05,874.0,3124.0,482.0,MODIS/061/MCD43A4
2018_05_06,-96.8900407569213,31.47921334375833,2018-05-06,865.0,3122.0,477.0,MODIS/061/MCD43A4
2018_05_07,-96.8900407569213,31.47921334375833,2018-05-07,862.0,3137.0,475.0,MODIS/061/MCD43A4
2018_05_08,-96.8900407569213,31.47921334375833,2018-05-08,864.0,3200.0,472.0,MODIS/061/MCD43A4
2018_05_09,-96.8900407569213,31.47921334375833,2018-05-09,868.0,3173.0,478.0,MODIS/061/MCD43A4
2018_05_10,-96.8900407569213,31.47921334375833,2018-05-10,854.0,3149.0,476.0,MODIS/061/MCD43A4
2018_05_11,-96.8900407569213,31.47921334375833,2018-05-11,862.0,3147.0,484.0,MODIS/061/MCD43A4
2018_05_12,-96.8900407569213,31.47921334375833,2018-05-12,864.0,3149.0,485.0,MODIS/061/MCD43A4
2018_05_13,-96.8900407569213,31.47921334375833,2018-05-13,865.0,3149.0,486.0,MODIS/061/MCD43A4
2018_05_14,-96.8900407569213,31.47921334375833,2018-05-14,869.0,3160.0,490.0,MODIS/061/MCD43A4
2018_05_15,-96.8900407569213,31.47921334375833,2018-05-15,876.0,3180.0,492.0,MODIS/061/MCD43A4
2018_05_16,-96.8900407569213,31.47921334375833,2018-05-16,884.0,3197.0,503.0,MODIS/061/MCD43A4
2018_05_17,-96.8900407569213,31.47921334375833,2018-05-17,884.0,3196.0,504.0,MODIS/061/MCD43A4
2018_05_18,-96.8900407569213,31.47921334375833,2018-05-18,871.0,3169.0,492.0,MODIS/061/MCD43A4
2018_05_19,-96.8900407569213,31.47921334375833,2018-05-19,857.0,3119.0,485.0,MODIS/061/MCD43A4
2018_05_20,-96.8900407569213,31.47921334375833,2018-05-20,858.0,3119.0,485.0,MODIS/061/MCD43A4
2018_05_21,-96.8900407569213,31.47921334375833,2018-05-21,855.0,3094.0,478.0,MODIS/061/MCD43A4
2018_05_22,-96.8900407569213,31.47921334375833,2018-05-22,854.0,3076.0,475.0,MODIS/061/MCD43A4
2018_05_23,-96.8900407569213,31.47921334375833,2018-05-23,862.0,3077.0,482.0,MODIS/061/MCD43A4
2018_05_24,-96.8900407569213,31.47921334375833,2018-05-24,867.0,3012.0,492.0,MODIS/061/MCD43A4
2018_05_25,-96.8900407569213,31.47921334375833,2018-05-25,891.0,2996.0,501.0,MODIS/061/MCD43A4
2018_05_26,-96.8900407569213,31.47921334375833,2018-05-26,912.0,2981.0,506.0,MODIS/061/MCD43A4
2018_05_27,-96.8900407569213,31.47921334375833,2018-05-27,905.0,2958.0,498.0,MODIS/061/MCD43A4
2018_05_28,-96.8900407569213,31.47921334375833,2018-05-28,908.0,2958.0,500.0,MODIS/061/MCD43A4
2018_05_29,-96.8900407569213,31.47921334375833,2018-05-29,914.0,2950.0,503.0,MODIS/061/MCD43A4
2018_05_30,-96.8900407569213,31.47921334375833,2018-05-30,930.0,2964.0,517.0,MODIS/061/MCD43A4
2018_05_31,-96.8900407569213,31.47921334375833,2018-05-31,938.0,2967.0,522.0,MODIS/061/MCD43A4
2018_06_01,-96.8900407569213,31.47921334375833,2018-06-01,992.0,3025.0,550.0,MODIS/061/MCD43A4
2018_06_02,-96.8900407569213,31.47921334375833,2018-06-02,995.0,3026.0,552.0,MODIS/061/MCD43A4
2018_06_03,-96.8900407569213,31.47921334375833,2018-06-03,1017.0,3015.0,566.0,MODIS/061/MCD43A4
2018_06_04,-96.8900407569213,31.47921334375833,2018-06-04,1063.0,3048.0,593.0,MODIS/061/MCD43A4
2018_06_05,-96.8900407569213,31.47921334375833,2018-06-05,1067.0,3052.0,595.0,MODIS/061/MCD43A4
2018_06_06,-96.8900407569213,31.47921334375833,2018-06-06,1103.0,3122.0,606.0,MODIS/061/MCD43A4
2018_06_07,-96.8900407569213,31.47921334375833,2018-06-07,1113.0,3128.0,613.0,MODIS/061/MCD43A4
2018_06_08,-96.8900407569213,31.47921334375833,2018-06-08,1134.0,3148.0,621.0,MODIS/061/MCD43A4
2018_06_09,-96.8900407569213,31.47921334375833,2018-06-09,1160.0,3164.0,631.0,MODIS/061/MCD43A4
2018_06_10,-96.8900407569213,31.47921334375833,2018-06-10,1179.0,3191.0,636.0,MODIS/061/MCD43A4
2018_06_11,-96.8900407569213,31.47921334375833,2018-06-11,1194.0,3219.0,645.0,MODIS/061/MCD43A4
2018_06_12,-96.8900407569213,31.47921334375833,2018-06-12,1195.0,3222.0,646.0,MODIS/061/MCD43A4
2018_06_13,-96.8900407569213,31.47921334375833,2018-06-13,1196.0,3225.0,646.0,MODIS/061/MCD43A4
2018_06_14,-96.8900407569213,31.47921334375833,2018-06-14,1203.0,3239.0,648.0,MODIS/061/MCD43A4
2018_06_15,-96.8900407569213,31.47921334375833,2018-06-15,1198.0,3088.0,633.0,MODIS/061/MCD43A4
2018_06_16,-96.8900407569213,31.47921334375833,2018-06-16,1189.0,3016.0,628.0,MODIS/061/MCD43A4
2018_06_17,-96.8900407569213,31.47921334375833,2018-06-17,1166.0,2938.0,614.0,MODIS/061/MCD43A4
2018_06_18,-96.8900407569213,31.47921334375833,2018-06-18,1164.0,2932.0,613.0,MODIS/061/MCD43A4
2018_06_19,-96.8900407569213,31.47921334375833,2018-06-19,1162.0,2926.0,612.0,MODIS/061/MCD43A4
2018_06_20,-96.8900407569213,31.47921334375833,2018-06-20,1145.0,3071.0,623.0,MODIS/061/MCD43A4
2018_06_21,-96.8900407569213,31.47921334375833,2018-06-21,1151.0,3084.0,644.0,MODIS/061/MCD43A4
2018_06_22,-96.8900407569213,31.47921334375833,2018-06-22,1070.0,2866.0,614.0,MODIS/061/MCD43A4
2018_06_23,-96.8900407569213,31.47921334375833,2018-06-23,1071.0,2870.0,615.0,MODIS/061/MCD43A4
2018_06_24,-96.8900407569213,31.47921334375833,2018-06-24,1140.0,2907.0,642.0,MODIS/061/MCD43A4
2018_06_25,-96.8900407569213,31.47921334375833,2018-06-25,1142.0,2897.0,638.0,MODIS/061/MCD43A4
2018_06_26,-96.8900407569213,31.47921334375833,2018-06-26,1194.0,2918.0,652.0,MODIS/061/MCD43A4
2018_06_27,-96.8900407569213,31.47921334375833,2018-06-27,1196.0,2921.0,653.0,MODIS/061/MCD43A4
2018_06_28,-96.8900407569213,31.47921334375833,2018-06-28,1199.0,2923.0,655.0,MODIS/061/MCD43A4
2018_06_29,-96.8900407569213,31.47921334375833,2018-06-29,1241.0,3021.0,651.0,MODIS/061/MCD43A4
2018_06_30,-96.8900407569213,31.47921334375833,2018-06-30,1243.0,3022.0,651.0,MODIS/061/MCD43A4
2018_07_01,-96.8900407569213,31.47921334375833,2018-07-01,1276.0,3069.0,664.0,MODIS/061/MCD43A4
2018_07_02,-96.8900407569213,31.47921334375833,2018-07-02,1281.0,3083.0,666.0,MODIS/061/MCD43A4
2018_07_03,-96.8900407569213,31.47921334375833,2018-07-03,1283.0,3084.0,666.0,MODIS/061/MCD43A4
2018_07_04,-96.8900407569213,31.47921334375833,2018-07-04,1283.0,3087.0,665.0,MODIS/061/MCD43A4
2018_07_05,-96.8900407569213,31.47921334375833,2018-07-05,1267.0,3026.0,655.0,MODIS/061/MCD43A4
2018_07_06,-96.8900407569213,31.47921334375833,2018-07-06,1257.0,2931.0,643.0,MODIS/061/MCD43A4
2018_07_07,-96.8900407569213,31.47921334375833,2018-07-07,1202.0,2775.0,597.0,MODIS/061/MCD43A4
2018_07_08,-96.8900407569213,31.47921334375833,2018-07-08,1190.0,2766.0,594.0,MODIS/061/MCD43A4
2018_07_09,-96.8900407569213,31.47921334375833,2018-07-09,1193.0,2761.0,596.0,MODIS/061/MCD43A4
2018_07_10,-96.8900407569213,31.47921334375833,2018-07-10,1186.0,2734.0,593.0,MODIS/061/MCD43A4
2018_07_11,-96.8900407569213,31.47921334375833,2018-07-11,1187.0,2730.0,594.0,MODIS/061/MCD43A4
2018_07_12,-96.8900407569213,31.47921334375833,2018-07-12,1191.0,2750.0,603.0,MODIS/061/MCD43A4
2018_07_13,-96.8900407569213,31.47921334375833,2018-07-13,1187.0,2728.0,605.0,MODIS/061/MCD43A4
2018_07_14,-96.8900407569213,31.47921334375833,2018-07-14,1186.0,2724.0,605.0,MODIS/061/MCD43A4
2018_07_15,-96.8900407569213,31.47921334375833,2018-07-15,1188.0,2632.0,620.0,MODIS/061/MCD43A4
2018_07_16,-96.8900407569213,31.47921334375833,2018-07-16,1198.0,2642.0,625.0,MODIS/061/MCD43A4
2018_07_17,-96.8900407569213,31.47921334375833,2018-07-17,1205.0,2645.0,629.0,MODIS/061/MCD43A4
2018_07_18,-96.8900407569213,31.47921334375833,2018-07-18,1206.0,2646.0,630.0,MODIS/061/MCD43A4
2018_07_19,-96.8900407569213,31.47921334375833,2018-07-19,1210.0,2648.0,632.0,MODIS/061/MCD43A4
2018_07_20,-96.8900407569213,31.47921334375833,2018-07-20,1210.0,2647.0,632.0,MODIS/061/MCD43A4
2018_07_21,-96.8900407569213,31.47921334375833,2018-07-21,1285.0,2717.0,679.0,MODIS/061/MCD43A4
2018_07_22,-96.8900407569213,31.47921334375833,2018-07-22,1323.0,2758.0,701.0,MODIS/061/MCD43A4
2018_07_23,-96.8900407569213,31.47921334375833,2018-07-23,1379.0,2850.0,735.0,MODIS/061/MCD43A4
2018_07_24,-96.8900407569213,31.47921334375833,2018-07-24,1417.0,2867.0,748.0,MODIS/061/MCD43A4
2018_07_25,-96.8900407569213,31.47921334375833,2018-07-25,1412.0,2874.0,747.0,MODIS/061/MCD43A4
2018_07_26,-96.8900407569213,31.47921334375833,2018-07-26,1454.0,2920.0,769.0,MODIS/061/MCD43A4
2018_07_27,-96.8900407569213,31.47921334375833,2018-07-27,1455.0,2939.0,771.0,MODIS/061/MCD43A4
2018_07_28,-96.8900407569213,31.47921334375833,2018-07-28,1488.0,2954.0,789.0,MODIS/061/MCD43A4
2018_07_29,-96.8900407569213,31.47921334375833,2018-07-29,1536.0,3023.0,814.0,MODIS/061/MCD43A4
2018_07_30,-96.8900407569213,31.47921334375833,2018-07-30,1535.0,3022.0,812.0,MODIS/061/MCD43A4
2018_07_31,-96.8900407569213,31.47921334375833,2018-07-31,1590.0,3090.0,845.0,MODIS/061/MCD43A4
2018_08_01,-96.8900407569213,31.47921334375833,2018-08-01,1598.0,3105.0,847.0,MODIS/061/MCD43A4
2018_08_02,-96.8900407569213,31.47921334375833,2018-08-02,1637.0,3142.0,875.0,MODIS/061/MCD43A4
2018_08_03,-96.8900407569213,31.47921334375833,2018-08-03,1629.0,3130.0,871.0,MODIS/061/MCD43A4
2018_08_04,-96.8900407569213,31.47921334375833,2018-08-04,1625.0,3123.0,867.0,MODIS/061/MCD43A4
2018_08_05,-96.8900407569213,31.47921334375833,2018-08-05,1622.0,3119.0,866.0,MODIS/061/MCD43A4
2018_08_06,-96.8900407569213,31.47921334375833,2018-08-06,1575.0,3080.0,847.0,MODIS/061/MCD43A4
2018_08_07,-96.8900407569213,31.47921334375833,2018-08-07,1651.0,3169.0,894.0,MODIS/061/MCD43A4
2018_08_08,-96.8900407569213,31.47921334375833,2018-08-08,1639.0,3138.0,888.0,MODIS/061/MCD43A4
2018_08_09,-96.8900407569213,31.47921334375833,2018-08-09,1629.0,3120.0,882.0,MODIS/061/MCD43A4
2018_08_10,-96.8900407569213,31.47921334375833,2018-08-10,1636.0,3117.0,882.0,MODIS/061/MCD43A4
2018_08_11,-96.8900407569213,31.47921334375833,2018-08-11,1533.0,3060.0,821.0,MODIS/061/MCD43A4
2018_08_12,-96.8900407569213,31.47921334375833,2018-08-12,1538.0,3058.0,821.0,MODIS/061/MCD43A4
2018_08_13,-96.8900407569213,31.47921334375833,2018-08-13,1485.0,3135.0,778.0,MODIS/061/MCD43A4
2018_08_14,-96.8900407569213,31.47921334375833,2018-08-14,1421.0,3111.0,744.0,MODIS/061/MCD43A4
2018_08_15,-96.8900407569213,31.47921334375833,2018-08-15,1367.0,3093.0,719.0,MODIS/061/MCD43A4
2018_08_16,-96.8900407569213,31.47921334375833,2018-08-16,1293.0,3075.0,676.0,MODIS/061/MCD43A4
2018_08_17,-96.8900407569213,31.47921334375833,2018-08-17,1297.0,3049.0,679.0,MODIS/061/MCD43A4
2018_08_18,-96.8900407569213,31.47921334375833,2018-08-18,1283.0,3053.0,668.0,MODIS/061/MCD43A4
2018_08_19,-96.8900407569213,31.47921334375833,2018-08-19,1274.0,3030.0,576.0,MODIS/061/MCD43A4
2018_08_20,-96.8900407569213,31.47921334375833,2018-08-20,1269.0,3071.0,662.0,MODIS/061/MCD43A4
2018_08_21,-96.8900407569213,31.47921334375833,2018-08-21,1253.0,3044.0,655.0,MODIS/061/MCD43A4
2018_08_22,-96.8900407569213,31.47921334375833,2018-08-22,1232.0,3041.0,649.0,MODIS/061/MCD43A4
2018_08_23,-96.8900407569213,31.47921334375833,2018-08-23,1144.0,3002.0,587.0,MODIS/061/MCD43A4
2018_08_24,-96.8900407569213,31.47921334375833,2018-08-24,1117.0,2989.0,578.0,MODIS/061/MCD43A4
